org_name,city,state,ein,url,tax_year,year_formed,submission_time,n_employees,total_revenue,title,comp,is_ceo,is_cto,is_coo,is_cfo,is_bd,is_pres,is_cmo,is_cdo,is_board,is_founder,n_indiv_titles,n_ceo_in_org_year,has_ceo_in_org_year,total_comp_ceo_in_org_year,has_comp_ceo_in_org_year,n_cto_in_org_year,has_cto_in_org_year,total_comp_cto_in_org_year,has_comp_cto_in_org_year,n_coo_in_org_year,has_coo_in_org_year,total_comp_coo_in_org_year,has_comp_coo_in_org_year,n_cfo_in_org_year,has_cfo_in_org_year,total_comp_cfo_in_org_year,has_comp_cfo_in_org_year,n_bd_in_org_year,has_bd_in_org_year,total_comp_bd_in_org_year,has_comp_bd_in_org_year,n_pres_in_org_year,has_pres_in_org_year,total_comp_pres_in_org_year,has_comp_pres_in_org_year,n_cmo_in_org_year,has_cmo_in_org_year,total_comp_cmo_in_org_year,has_comp_cmo_in_org_year,n_cdo_in_org_year,has_cdo_in_org_year,total_comp_cdo_in_org_year,has_comp_cdo_in_org_year,n_board_in_org_year,has_board_in_org_year,total_comp_board_in_org_year,has_comp_board_in_org_year,n_founder_in_org_year,has_founder_in_org_year,total_comp_founder_in_org_year,has_comp_founder_in_org_year,org_age,city_int,state_int,in_ARCATA,in_BARRINGTON,in_BELLVALE,in_BERKELEY,in_BETHESDA,in_BETHSEDA,in_BOSTON,in_BROOKLYN,in_CAMBRIDGE,in_CARMEL,in_CHARLOTTE,in_CHICAGO,in_DANVERS,in_DENVER,in_ENCINO,in_HELENA,in_HOUSTON,in_HYANNIS,in_IRVINE,in_JACKSONVILLE,in_LAKELAND,in_LOS ANGELES,in_MIAMI,in_MINNEAPOLIS,in_MOUNTAIN VIEW,in_NEW YORK,in_OAKLAND,in_PALO ALTO,in_PARK CITY,in_PLEASANTON,in_REDWOOD CITY,in_SALEM,in_SAN FRANCISCO,in_SANTA ANA,in_SEATTLE,in_SHEPHERDSTOWN,in_STANFORD,in_STERLING,in_SUNNYVALE,in_TUCSON,in_WALTHAM,in_WARWICK,in_WASHINGTON,in_WAYNESVILLE,in_WEST SACRAMENTO,in_ZIONSVILLE,in_AZ,in_CA,in_CO,in_DC,in_FL,in_IL,in_IN,in_MA,in_MD,in_MN,in_MT,in_NC,in_NY,in_OH,in_RI,in_TX,in_UT,in_VA,in_VT,in_WA,in_WV
LIFEBOX FOUNDATION INC,BOSTON,MA,462266526,https://s3.amazonaws.com/irs-form-990/201441329349201729_public.xml,2013,,2014-05-12T11:51:57-07:00,,44349,DIRECTOR,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,4.0,1.0,0000,1.0,0.0,0.0,0,0.0,,6,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Literacy Bridge,SEATTLE,WA,261335205,https://s3.amazonaws.com/irs-form-990/201413189349309466_public.xml,2013,2007,2014-11-14T16:35:43-08:00,2,572737,Director,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,1.0,1.0,62387,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,3.0,1.0,000,1.0,0.0,0.0,0,0.0,6.0,34,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Literacy Bridge,SEATTLE,WA,261335205,https://s3.amazonaws.com/irs-form-990/201413189349309466_public.xml,2013,2007,2014-11-14T16:35:43-08:00,2,572737,Treasurer,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,1.0,1.0,62387,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,3.0,1.0,000,1.0,0.0,0.0,0,0.0,6.0,34,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Literacy Bridge,SEATTLE,WA,261335205,https://s3.amazonaws.com/irs-form-990/201413189349309466_public.xml,2013,2007,2014-11-14T16:35:43-08:00,2,572737,Secretary,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,1.0,1.0,62387,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,3.0,1.0,000,1.0,0.0,0.0,0,0.0,6.0,34,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Literacy Bridge,SEATTLE,WA,261335205,https://s3.amazonaws.com/irs-form-990/201413189349309466_public.xml,2013,2007,2014-11-14T16:35:43-08:00,2,572737,Director,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,1.0,1.0,62387,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,3.0,1.0,000,1.0,0.0,0.0,0,0.0,6.0,34,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Literacy Bridge,SEATTLE,WA,261335205,https://s3.amazonaws.com/irs-form-990/201413189349309466_public.xml,2013,2007,2014-11-14T16:35:43-08:00,2,572737,President,62387,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,1.0,1.0,62387,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,3.0,1.0,000,1.0,0.0,0.0,0,0.0,6.0,34,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Literacy Bridge,SEATTLE,WA,261335205,https://s3.amazonaws.com/irs-form-990/201413189349309466_public.xml,2013,2007,2014-11-14T16:35:43-08:00,2,572737,Vice President,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,1.0,1.0,62387,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,3.0,1.0,000,1.0,0.0,0.0,0,0.0,6.0,34,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
LITERACY BRIDGE,SEATTLE,WA,261335205,https://s3.amazonaws.com/irs-form-990/201323199349310847_public.xml,2012,2007,2013-11-15T17:50:37-06:00,2,235158,PRESIDENT &,60101,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,1.0,1.0,60101,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,5.0,34,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
LITERACY BRIDGE,SEATTLE,WA,261335205,https://s3.amazonaws.com/irs-form-990/201323199349310847_public.xml,2012,2007,2013-11-15T17:50:37-06:00,2,235158,VICE PRES,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,1.0,1.0,60101,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,5.0,34,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
LITERACY BRIDGE,SEATTLE,WA,261335205,https://s3.amazonaws.com/irs-form-990/201323199349310847_public.xml,2012,2007,2013-11-15T17:50:37-06:00,2,235158,TREASURER,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,1.0,1.0,60101,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,5.0,34,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
LITERACY BRIDGE,SEATTLE,WA,261335205,https://s3.amazonaws.com/irs-form-990/201323199349310847_public.xml,2012,2007,2013-11-15T17:50:37-06:00,2,235158,SECRETARY,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,1.0,1.0,60101,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,5.0,34,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
THE LITERACY LAB,WASHINGTON,DC,271777117,https://s3.amazonaws.com/irs-form-990/201412239349301626_public.xml,2013,2010,2014-08-11T14:14:44-05:00,55,1105729,CHAIR,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,6.0,1.0,00008562580000,1.0,0.0,0.0,0,0.0,3.0,42,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THE LITERACY LAB,WASHINGTON,DC,271777117,https://s3.amazonaws.com/irs-form-990/201412239349301626_public.xml,2013,2010,2014-08-11T14:14:44-05:00,55,1105729,SECRETARY,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,6.0,1.0,00008562580000,1.0,0.0,0.0,0,0.0,3.0,42,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THE LITERACY LAB,WASHINGTON,DC,271777117,https://s3.amazonaws.com/irs-form-990/201412239349301626_public.xml,2013,2010,2014-08-11T14:14:44-05:00,55,1105729,DIRECTOR,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,6.0,1.0,00008562580000,1.0,0.0,0.0,0,0.0,3.0,42,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THE LITERACY LAB,WASHINGTON,DC,271777117,https://s3.amazonaws.com/irs-form-990/201412239349301626_public.xml,2013,2010,2014-08-11T14:14:44-05:00,55,1105729,DIRECTOR,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,6.0,1.0,00008562580000,1.0,0.0,0.0,0,0.0,3.0,42,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THE LITERACY LAB,WASHINGTON,DC,271777117,https://s3.amazonaws.com/irs-form-990/201412239349301626_public.xml,2013,2010,2014-08-11T14:14:44-05:00,55,1105729,CO DIRECTOR,85625,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,6.0,1.0,00008562580000,1.0,0.0,0.0,0,0.0,3.0,42,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THE LITERACY LAB,WASHINGTON,DC,271777117,https://s3.amazonaws.com/irs-form-990/201412239349301626_public.xml,2013,2010,2014-08-11T14:14:44-05:00,55,1105729,TREASURER,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,6.0,1.0,00008562580000,1.0,0.0,0.0,0,0.0,3.0,42,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THE LITERACY LAB,WASHINGTON,DC,271777117,https://s3.amazonaws.com/irs-form-990/201412239349301626_public.xml,2013,2010,2014-08-11T14:14:44-05:00,55,1105729,CO DIRECTOR,80000,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,6.0,1.0,00008562580000,1.0,0.0,0.0,0,0.0,3.0,42,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Lunchbox Fund,ENCINO,CA,201232903,https://s3.amazonaws.com/irs-form-990/201433159349301688_public.xml,2013,,2014-11-11T11:15:57-08:00,3,385864,Secretary,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,4.0,1.0,00024500,1.0,0.0,0.0,0,0.0,,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Lunchbox Fund,ENCINO,CA,201232903,https://s3.amazonaws.com/irs-form-990/201433159349301688_public.xml,2013,,2014-11-11T11:15:57-08:00,3,385864,Director,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,4.0,1.0,00024500,1.0,0.0,0.0,0,0.0,,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Lunchbox Fund,ENCINO,CA,201232903,https://s3.amazonaws.com/irs-form-990/201433159349301688_public.xml,2013,,2014-11-11T11:15:57-08:00,3,385864,Director,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,4.0,1.0,00024500,1.0,0.0,0.0,0,0.0,,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Lunchbox Fund,ENCINO,CA,201232903,https://s3.amazonaws.com/irs-form-990/201433159349301688_public.xml,2013,,2014-11-11T11:15:57-08:00,3,385864,Director,24500,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,4.0,1.0,00024500,1.0,0.0,0.0,0,0.0,,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIND RESEARCH INSTITUTE,IRVINE,CA,330798804,https://s3.amazonaws.com/irs-form-990/201432359349300303_public.xml,2013,1998,2014-08-23T11:43:57-07:00,198,24278675,Vice Chairman,159077,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0,0.0,1.0,1.0,220353,1.0,1.0,1.0,239682,1.0,0.0,0.0,0,0.0,3.0,1.0,283920238100251790,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,20.0,1.0,159077002511620000000000000000,1.0,0.0,0.0,0,0.0,15.0,18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
